Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
United States,USA,Merchandise imports from economies in the Arab World (% of total merchandise imports),TM.VAL.MRCH.AL.ZS,1.762446895,1.760004066,1.489479481,1.322456177,1.24013248,1.217654684,1.031362805,0.702650244,0.927620173,0.846334331,0.656789834,1.02906873,1.221666077,1.953597187,3.676605484,7.11920467,10.36831438,11.95224413,9.428757229,11.46947603,13.5412712,10.76916326,5.745482075,3.429621479,2.944601886,1.732641375,1.980719007,2.344387725,2.543650932,3.04265861,3.867844971,3.171934179,2.788721843,2.429054726,2.036042021,1.870185349,1.954927945,2.013401386,1.532201467,1.847541203,2.477149203,2.617512731,2.291847207,2.886931074,3.265229732,3.684078985,4.042335348,4.195217583,5.588045189,3.622086968,3.875297238,4.501576092,4.91154073,4.199428701,3.758521986,2.001924934,1.860704073,2.158993017,,
United States,USA,Ores and metals imports (% of merchandise imports),TM.VAL.MMTL.ZS.UN,,,12.58496372,11.43477941,11.10118424,11.3006464,11.17190279,10.46319639,9.667525158,7.897784768,7.714313357,6.301581709,5.849027984,5.931577889,6.148913469,5.145757029,5.096191406,4.526380322,4.664776309,4.686649447,4.725308761,4.23156173,3.34870945,3.840829162,3.439360392,2.811415572,2.852548771,2.626078466,3.090025047,3.149024483,2.817655097,2.488513517,2.293774996,2.130404953,2.349220443,2.582267398,2.323739738,2.329772052,2.317876688,2.128850359,2.169505447,2.085895026,1.795772845,1.679832806,2.00441099,2.165815096,2.760988924,2.803658434,2.594609201,2.020952509,2.320084215,2.606120054,2.272888138,2.180146309,2.149359917,1.970047339,1.921385882,2.164865279,2.169898468,
United States,USA,Manufactures imports (% of merchandise imports),TM.VAL.MANF.ZS.UN,,,39.66975851,40.74710717,43.35319831,46.72664967,50.37195116,52.79010859,56.22470816,59.59231951,60.70321324,63.34970262,64.45945497,61.22548289,51.75891291,51.09813434,51.44908929,50.50400744,56.09195343,52.01754878,49.98906567,52.72851054,57.73149159,61.22169122,66.39407209,70.14958924,75.11591697,75.15883213,76.71828836,74.88031809,73.0502391,75.21127358,76.25562727,77.56149371,78.6734458,79.20439574,77.96375463,78.21847266,80.62911494,79.89598798,77.32415779,77.30702187,78.02186541,76.26577841,74.61961933,71.6710063,70.68117336,70.1839278,65.75855767,70.49525071,70.10266751,67.96417297,70.06778467,71.59679275,73.23636678,78.75844816,79.64897149,78.39384219,77.70997743,
United States,USA,Insurance and financial services (% of commercial service imports),TM.VAL.INSF.ZS.WT,,,,,,,,,,,2.207505519,2.5,2.264808362,1.763409258,1.405750799,2.070645554,2.822151225,3.080684597,3.440860215,3.298350825,2.976808584,3.154278576,3.231887961,3.460469816,3.139776811,4.284714935,6.112710312,7.165088048,5.260895728,3.352412101,4.44354266,5.120541941,5.014107292,5.258028672,5.534578696,5.880350082,5.959413965,6.078591357,6.949284128,9.889414951,11.02204806,13.5591253,15.06672259,15.63663644,15.67219397,14.74203692,17.24498348,19.37574061,20.02525153,22.01112728,20.40010494,18.05444643,17.02648349,17.20348921,16.62391599,15.5573175,15.47614676,15.24597766,13.55448966,
United States,USA,ICT goods imports (% total goods imports),TM.VAL.ICTG.ZS.UN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.6557019,15.26125503,14.83563646,14.08095897,14.16979294,13.64447319,13.46385801,12.80473188,11.8362551,14.3971175,14.22462076,12.83810637,12.81327979,12.96091844,12.86420128,13.78118874,14.05509029,14.27481486,,
United States,USA,Fuel imports (% of merchandise imports),TM.VAL.FUEL.ZS.UN,,,11.25409662,11.06675196,10.73184122,10.40120484,8.853038226,8.390881309,7.636127113,7.75199926,7.696143741,8.153025607,8.637003482,11.76448298,25.12598327,27.2475068,27.85712935,29.89324148,24.52603864,29.28974264,32.84494244,31.06806914,26.6462297,22.39017878,18.65053504,15.52299558,10.42779967,11.06582476,9.609188328,11.36314,13.2568296,11.46689704,10.62035888,9.847557064,8.7333765,8.189796879,9.446289735,9.214753998,6.600591354,7.495943338,11.11756499,10.69077997,10.04174978,12.35699183,14.22595262,17.36705656,17.97367858,18.41742026,23.18235224,17.47731138,18.58810769,20.55163077,18.76124915,16.85690288,14.92077255,8.694301562,7.303437641,8.507318491,9.273176461,
United States,USA,Food imports (% of merchandise imports),TM.VAL.FOOD.ZS.UN,,,23.55294123,23.41768077,22.28395702,19.61096067,18.74178704,18.20472846,16.91218522,15.27019118,16.12410725,14.53836692,13.68013492,13.75768017,11.183999,10.83504491,10.18029747,9.928216481,9.621696031,9.17929512,8.219760837,7.709800876,7.86553893,7.845818652,7.171849499,7.032054066,7.146646967,6.480480069,5.940589606,5.718647562,5.810510469,5.927635191,5.73252702,5.336146634,5.041573651,4.785536149,4.933485343,4.994572396,4.892971024,4.597881929,3.928063086,4.246550887,4.598428666,4.670780451,4.375942439,4.205047633,4.187968854,4.347647273,4.401203779,5.452287187,4.971763713,5.068441,4.931575365,5.175850687,5.548546097,5.852686339,6.155927172,6.106753956,5.968367496,
United States,USA,Agricultural raw materials imports (% of merchandise imports),TM.VAL.AGRI.ZS.UN,,,10.25964138,10.08365164,9.350527373,8.540877036,7.470432889,6.198012762,5.908925474,5.790970928,4.573803412,4.418209356,4.49834839,4.738631747,3.552048353,3.079480684,3.334647591,3.330706311,3.366233528,3.228722277,2.542826307,2.40034409,2.176640021,2.529082482,2.310592244,2.119526785,2.032740336,2.113230613,2.137598057,2.182044315,1.914403257,1.780964533,1.872625214,2.003186659,2.039822268,2.109301725,2.038878496,1.905393374,1.732081552,1.655294883,1.379234639,1.352196137,1.361695659,1.268817658,1.40377012,1.321627753,1.219474661,1.074773256,0.945137252,0.845506167,0.956694398,0.978162256,0.882318026,0.909530585,0.929395058,0.910230572,0.952312661,0.914258146,0.882032522,
United States,USA,Import unit value index (2000 = 100),TM.UVI.MRCH.XD.WD,,,,,,,,,,,,,,,,,,,,,91,91,87,88,86,85,87,96,101,102,111,109,111,104,107,117,116,108,103,101,100,96.5,94.1,96.9,102.3,110,115.4,120.2,134.1,118.6,126.8,140.6,141,139.5,138,123.9,119.8,123.3,127.1,
United States,USA,"Tariff rate, most favored nation, weighted mean, primary products (%)",TM.TAX.TCOM.WM.FN.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.44,3.63,3.67,3.63,3.56,,3.95,4,2.34,4.07,8.32,5.13,4.58,3.9,3.71,3.63,3.74,3.7,3.71,3.64,3.96,3.95,4.07,4.14,3.98,3.76,3.85,3.92,,,
United States,USA,"Tariff rate, applied, weighted mean, primary products (%)",TM.TAX.TCOM.WM.AR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.44,2.51,2.41,2.31,1.89,,1.91,2.36,1.66,3.15,3.67,2.35,2.04,1.91,1.44,1.36,1.33,1.28,1.32,1.07,1.3,1.21,1.37,1.5,1.42,1.5,1.49,1.51,,,
United States,USA,"Share of tariff lines with specific rates, primary products (%)",TM.TAX.TCOM.SR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.479106,3.290311,3.640425,3.621849,3.649655,,2.404806,2.096178,0.022564,2.396659,2.206745,2.083959,1.949744,2.373789,2.088727,2.107989,2.211174,2.123947,2.977224,2.886477,2.777158,2.880878,2.712967,2.759355,2.576755,2.748828,2.785169,2.760137,,,
United States,USA,"Tariff rate, most favored nation, simple mean, primary products (%)",TM.TAX.TCOM.SM.FN.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.6,3.54,3.57,3.58,3.62,,4.02,4.02,4.34,3.86,3.72,3.66,3.76,3.74,3.61,3.48,3.39,3.34,3.63,3.21,3.17,3.17,3.21,2.97,2.95,2.94,2.99,3.02,,,
United States,USA,"Tariff rate, applied, simple mean, primary products (%)",TM.TAX.TCOM.SM.AR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.89,2.81,2.79,2.81,2.65,,3.04,3.25,3.41,3.7,3.15,3.1,3.21,3.31,3.01,2.89,2.7,2.67,2.92,2.54,2.54,2.45,2.66,2.56,2.53,2.57,2.46,2.47,,,
United States,USA,"Share of tariff lines with international peaks, primary products (%)",TM.TAX.TCOM.IP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.43632,7.448779,6.880548,7.246499,6.362529,,13.44097,14.02975,14.1326,15.08398,13.40543,13.17543,13.5293,13.37968,12.51816,12.33872,11.39836,11.29889,11.89698,10.21107,10.21,9.981192,10.85031,10.25418,10.39701,10.71162,10.22241,10.12195,,,
United States,USA,"Bound rate, simple mean, primary products (%)",TM.TAX.TCOM.BR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.08,4.08,4.08,4.08,4.08,4.08,4.08,3.69,3.58,3.46,3.37,3.33,3.3,3.18,3.14,3.14,3.14,3.02,2.99,2.99,4.2,4.2,,,
United States,USA,"Binding coverage, primary products (%)",TM.TAX.TCOM.BC.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.91,99.91,99.91,99.91,99.91,99.91,99.91,99.92,99.92,99.92,99.92,99.92,99.91,99.91,99.91,99.91,99.91,99.92,99.92,99.92,99.92,99.92,,,
United States,USA,"Tariff rate, most favored nation, weighted mean, all products (%)",TM.TAX.MRCH.WM.FN.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.56,4.66,4.73,4.8,4.71,,4.27,4.11,3.67,3.6,3.89,3.4,3.46,3.33,3.2,2.99,2.96,2.91,2.42,2.76,2.82,2.81,2.81,2.79,2.81,2.78,2.79,2.8,3.07,,
United States,USA,"Tariff rate, applied, weighted mean, all products (%)",TM.TAX.MRCH.WM.AR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.91,3.92,3.95,3.95,3.75,,2.94,2.86,2.6,3.09,2.31,2.1,2.11,2.16,1.96,1.79,1.75,1.7,1.54,1.57,1.71,1.66,1.68,1.68,1.67,1.69,1.69,1.67,1.66,,
United States,USA,"Share of tariff lines with specific rates, all products (%)",TM.TAX.MRCH.SR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.527472,2.575912,2.678265,2.361926,2.161951,,1.766131,1.769042,0.0190251,1.862939,1.492077,1.332068,1.257482,1.380526,1.302299,1.312698,1.27883,1.270525,1.521389,1.395611,1.358123,1.334619,1.204509,1.238321,1.179019,1.26832,1.319044,1.312837,0.9910344,,
United States,USA,"Tariff rate, most favored nation, simple mean, all products (%)",TM.TAX.MRCH.SM.FN.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.75,5.73,5.72,5.74,5.76,,5.34,5.09,4.99,4.51,4.19,4.15,4.09,4,3.86,3.73,3.69,3.68,3.63,3.68,3.7,3.71,3.72,3.57,3.55,3.54,3.56,3.57,3.97,,
United States,USA,"Tariff rate, applied, simple mean, all products (%)",TM.TAX.MRCH.SM.AR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.28,5.2,5.31,5.25,5.12,,4.59,4.44,4.34,4.49,3.88,3.87,3.82,3.98,3.53,3.31,3.23,3.14,3,3.09,3,2.96,3.05,3.01,2.9,2.96,2.87,2.87,3.36,,
United States,USA,"Share of tariff lines with international peaks, all products (%)",TM.TAX.MRCH.IP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.21515,10.27702,10.56253,10.63137,10.56928,,10.30339,10.0683,9.892367,9.840349,8.912813,8.745571,8.752975,8.777537,8.006728,6.543021,6.196935,6.004782,6.627129,5.762949,5.540192,5.468874,5.666986,5.481332,5.486367,5.607807,5.628497,5.608788,5.994655,,
United States,USA,"Bound rate, simple mean, all products (%)",TM.TAX.MRCH.BR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.53,3.53,3.53,3.53,3.53,3.53,3.53,3.72,3.69,3.65,3.61,3.6,3.58,3.57,3.6,3.61,3.59,3.49,3.47,3.46,3.61,3.61,,,
United States,USA,"Binding coverage, all products (%)",TM.TAX.MRCH.BC.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.94,99.94,99.94,99.94,99.94,99.94,99.94,99.98,99.98,99.98,99.98,99.98,99.98,99.98,99.98,99.98,99.98,99.98,99.98,99.98,99.94,99.94,0,,
United States,USA,"Tariff rate, most favored nation, weighted mean, manufactured products (%)",TM.TAX.MANF.WM.FN.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.78,4.88,4.93,5.01,4.9,,4.32,4.13,4,3.55,3.29,3.15,3.28,3.25,3.13,2.89,2.81,2.76,2.12,2.57,2.62,2.61,2.56,2.55,2.61,2.61,2.64,2.64,,,
United States,USA,"Tariff rate, applied, weighted mean, manufactured products (%)",TM.TAX.MANF.WM.AR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.2,4.22,4.25,4.25,4.09,,3.11,2.95,2.83,3.09,2.12,2.06,2.13,2.21,2.08,1.91,1.87,1.84,1.64,1.78,1.84,1.81,1.8,1.75,1.75,1.75,1.74,1.71,,,
United States,USA,"Share of tariff lines with specific rates, manufactured products (%)",TM.TAX.MANF.SR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.993606,2.422622,2.479013,2.097299,1.855357,,1.623692,1.693548,0.0183055,1.74331,1.330285,1.165282,1.100724,1.146945,1.116597,1.127088,1.066466,1.077848,1.167806,1.045267,1.022664,0.9719422,0.8531373,0.8776829,0.8408118,0.9134543,0.9690578,0.9673243,,,
United States,USA,"Tariff rate, most favored nation, simple mean, manufactured products (%)",TM.TAX.MANF.SM.FN.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.39,6.39,6.37,6.39,6.4,,5.73,5.42,5.19,4.71,4.34,4.31,4.19,4.1,3.96,3.82,3.8,3.79,3.65,3.84,3.88,3.9,3.89,3.79,3.78,3.77,3.78,3.78,,,
United States,USA,"Tariff rate, applied, simple mean, manufactured products (%)",TM.TAX.MANF.SM.AR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.78,5.68,5.8,5.72,5.59,,4.89,4.67,4.53,4.64,4.01,4.02,3.94,4.11,3.63,3.4,3.33,3.23,3.03,3.2,3.09,3.07,3.14,3.11,2.98,3.04,2.97,2.96,,,
United States,USA,"Share of tariff lines with international peaks, manufactured products (%)",TM.TAX.MANF.IP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.87731,10.96623,11.40789,11.41503,11.50841,,9.609604,9.187134,8.960987,8.688624,7.934903,7.795129,7.72047,7.731103,6.973958,5.2148,5.03807,4.836478,5.379049,4.744632,4.460267,4.432086,4.489929,4.374896,4.32345,4.409545,4.55678,4.556298,,,
United States,USA,"Bound rate, simple mean, manufactured products (%)",TM.TAX.MANF.BR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.4,3.4,3.4,3.4,3.4,3.4,3.4,3.75,3.74,3.72,3.7,3.7,3.69,3.71,3.75,3.76,3.75,3.66,3.65,3.63,3.46,3.46,,,
United States,USA,Law mandates equal remuneration for females and males for work of equal value (1=yes; 0=no),SG.LAW.EQRM.WK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,
United States,USA,Law prohibits or invalidates child or early marriage (1=yes; 0=no),SG.LAW.CHMR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,,
United States,USA,Nonpregnant and nonnursing women can do the same jobs as men (1=yes; 0=no),SG.JOB.NOPN.EQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,,1,,1,,1,,
United States,USA,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.6,,,,,,,11.7,11.7,13.3,,14,13.8,14.3,14.9,15.2,16.3,16.8,17,16.8,16.8,16.8,18,17.9,19.3,19.4,19.4,19.4,19.6,
United States,USA,"Women making their own informed decisions regarding sexual relations, contraceptive use and reproductive health care  (% of women age 15-49)",SG.DMK.SRCR.FN.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United States,USA,"Women participating in the three decisions (own health care, major household purchases, and visiting family) (% of women age 15-49)",SG.DMK.ALLD.FN.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United States,USA,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.93105,4.96174,,,,,
United States,USA,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.39362,13.59483,,,,,
United States,USA,Expenditure on tertiary education (% of government expenditure on education),SE.XPD.TERT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.22716,27.50228,,,,,
United States,USA,"Government expenditure per student, tertiary (% of GDP per capita)",SE.XPD.TERT.PC.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United States,USA,Expenditure on secondary education (% of government expenditure on education),SE.XPD.SECO.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.16779,34.55486,,,,,
United States,USA,"Government expenditure per student, secondary (% of GDP per capita)",SE.XPD.SECO.PC.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.58939,22.36455,,22.1348,,,
United States,USA,Expenditure on primary education (% of government expenditure on education),SE.XPD.PRIM.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.10906,30.96455,,,,,
United States,USA,"Government expenditure per student, primary (% of GDP per capita)",SE.XPD.PRIM.PC.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.71867,19.7888,19.76064,19.85908,,,
United States,USA,"Current education expenditure, total (% of total expenditure in public institutions)",SE.XPD.CTOT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91.39937,91.28842,,,,,
United States,USA,"Current education expenditure, tertiary (% of total expenditure in tertiary public institutions)",SE.XPD.CTER.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89.6347,89.13582,90.05815,95.33791,,,
United States,USA,"Current education expenditure, secondary (% of total expenditure in secondary public institutions)",SE.XPD.CSEC.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92.20478,92.28653,91.93204,91.43026,,,
United States,USA,"Current education expenditure, primary (% of total expenditure in primary public institutions)",SE.XPD.CPRM.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92.20478,92.28653,91.93204,91.43026,,,
United States,USA,"Tertiary education, academic staff (% female)",SE.TER.TCHR.FE.ZS,,,,,,,,,,,,,,,,25.27646065,,,,,,,,,,,,,33.16519928,,35.19417191,35.18824005,,36.39709854,38.70682907,38.64009857,38.62754059,,,,,,,,,,,,,,,,,,49.10629,49.10629,,49.56843,,
United States,USA,"School enrollment, tertiary, male (% gross)",SE.TER.ENRR.MA,,,,,,,,,,,,56.08581161,55.95970154,54.71559906,54.16596985,55.40679932,59.37549973,55.07966995,53.99670029,51.92684937,51.7251091,52.91191864,53.62591171,54.28665924,54.72011948,54.03302002,54.60720062,56.43698883,58.14078903,60.02743149,63.03366089,64.52963257,,69.75730133,69.47206116,69.16430664,68.5741806,,62.31021118,63.04191971,58.6307,58.6805,66.37649,67.67156,67.81563,66.93172,68.77082,69.41766,70.93422,73.27885,77.70586,79.01522,78.17828,75.07691,75.39736,75.75902,76.06227,74.99719,,
United States,USA,"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,,,,,,,,,,,,38.70375824,40.38587952,42.51815033,43.79808044,46.6497612,50.02408981,50.74240112,52.80266953,53.38319016,55.58403015,58.6955986,60.57873154,61.08142853,62.32690811,62.77381897,64.60201263,68.17134857,71.97213745,75.66673279,80.03865051,82.31931305,,89.48474121,89.08480072,89.60843658,89.47949982,,81.75553131,82.83309937,77.40939,77.97988,90.05129,93.33526,95.25051,95.19016,98.27297,98.84382,99.85549,102.70556,108.2529,109.4981,108.9376,103.1126,102.5994,102.7473,102.2938,102.0113,,
United States,USA,"School enrollment, tertiary (% gross)",SE.TER.ENRR,,,,,,,,,,,,47.31602097,48.18965149,48.67536163,49.04969025,51.09043121,54.76602173,52.94226074,53.40845108,52.6435318,53.61920166,55.73703003,57.00894165,57.5830307,58.40338135,58.2597084,59.43386841,62.09516144,64.80808258,67.57282257,71.2512207,73.14389801,77.73973846,79.37602234,79.05666351,79.16597748,78.79650879,,71.81548309,72.71022797,67.80243,68.09729,77.90759,80.1559,81.15557,80.63483,83.0777,83.70855,85.01005,87.62199,92.62195,93.90658,93.17549,88.72642,88.62687,88.88941,88.83505,88.16739,,
United States,USA,"Pupil-teacher ratio, tertiary",SE.TER.ENRL.TC.ZS,,,,,,,,,,,,14.80508041,15.01451015,15.41921997,15.48729992,16.15122986,16.69382095,16.02931023,,,,,,,17.75592995,17.48848915,17.64705086,17.83667946,16.09836006,,16.4296093,16.44210052,17.3861599,17.38471985,15.62617016,15.76288986,15.58117962,,,,,,,,,,,,,,,,,,12.46114,12.35456,,12.02368,,
United States,USA,"Educational attainment, at least completed short-cycle tertiary, population 25+, total (%) (cumulative)",SE.TER.CUAT.ST.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.127,36.22994,37.36785,,38.25891,38.62077,39.13742,39.94494,40.66323,41.50467,41.8897,42.33751,43.51188,,45.16791,
United States,USA,"Educational attainment, at least completed short-cycle tertiary, population 25+, male (%) (cumulative)",SE.TER.CUAT.ST.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.94468,36.47357,37.20069,,38.06288,38.04807,38.31808,39.31583,40.16515,40.78957,40.82642,41.15227,42.31298,,43.79341,
United States,USA,"Educational attainment, at least completed short-cycle tertiary, population 25+, female (%) (cumulative)",SE.TER.CUAT.ST.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.37453,36.00504,37.52263,,38.44067,39.15297,39.89922,40.53132,41.12231,42.16468,42.87372,43.4329,44.62196,,46.44464,
United States,USA,"Educational attainment, at least Master's or equivalent, population 25+, total (%) (cumulative)",SE.TER.CUAT.MS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.56644,11.76536,11.99485,12.61401,,13.05038,
United States,USA,"Educational attainment, at least Master's or equivalent, population 25+, male (%) (cumulative)",SE.TER.CUAT.MS.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.95449,11.92564,12.0012,12.57785,,12.84094,
United States,USA,"Educational attainment, at least Master's or equivalent, population 25+, female (%) (cumulative)",SE.TER.CUAT.MS.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.20828,11.61702,11.98897,12.64748,,13.24493,
United States,USA,"Educational attainment, Doctoral or equivalent, population 25+, total (%) (cumulative)",SE.TER.CUAT.DO.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.67716,1.76948,1.70131,1.85372,,2.03265,
United States,USA,"Educational attainment, Doctoral or equivalent, population 25+, male (%) (cumulative)",SE.TER.CUAT.DO.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.20736,2.31552,2.0664,2.2558,,2.45291,
United States,USA,"Educational attainment, Doctoral or equivalent, population 25+, female (%) (cumulative)",SE.TER.CUAT.DO.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1878,1.26415,1.36391,1.48143,,1.64229,
United States,USA,"Educational attainment, at least Bachelor's or equivalent, population 25+, total (%) (cumulative)",SE.TER.CUAT.BA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.66066,31.9558,32.50076,33.43969,,34.99247,
United States,USA,"Educational attainment, at least Bachelor's or equivalent, population 25+, male (%) (cumulative)",SE.TER.CUAT.BA.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.95309,31.90644,32.31336,33.16484,,34.64287,
